Type,Identification,Field,Locale,Market,Status,Default content,Translated content
ONLINE_STORE_PAGE,79184298056,handle,es,,,mens-fitting-clothes-guide,
ONLINE_STORE_PAGE,79184298056,meta_title,es,,,Men's Fit Clothing Guide: Finding Quality Fitting Clothes,Guía de Ropa para Hombres: Encontrando Ropa de Calidad que encaja bien
ONLINE_STORE_PAGE,80281567304,title,es,,,Polo,Camisetas
ONLINE_STORE_PAGE,80281567304,body_html,es,,,,"Camisetas, Camisetas o Camisetas. Nunca traduzca 'True Classic'."
ONLINE_STORE_PAGE,80281567304,handle,es,,,polo,
ONLINE_STORE_PAGE,80878829640,title,es,,,Holiday Gift Guide,Guía de Regalos de Vacaciones
ONLINE_STORE_PAGE,80878829640,body_html,es,,,,"Camisetas, Camisetas, Camisetas"
ONLINE_STORE_PAGE,80878829640,handle,es,,,holiday-gift-guide,
ONLINE_STORE_PAGE,80929882184,title,es,,,About US,Sobre nosotros
ONLINE_STORE_PAGE,80929882184,body_html,es,,,"<div style=""padding-top: 60px; padding-bottom: 60px; background-color: #f7f8fa; font-size: 20px; line-height: 32px;"">
<h1 class=""tt-title"" style=""text-align: center;"">OUR MISSION</h1>
<p style=""text-align: center; max-width: 600px; margin: 40px auto 0;"">At True Classic, our mission is simple <strong>""looking good and feeling great should be accessible to everyone""</strong>. That's why every purchase made goes toward supporting or directly donating to homeless veterans, first responders, and/or families in need.</p>
</div>","<div style=""padding-top: 60px; padding-bottom: 60px; background-color: #f7f8fa; font-size: 20px; line-height: 32px;"">
<h1 class=""tt-title"" style=""text-align: center;"">NUESTRA MISIÓN</h1>
<p style=""text-align: center; max-width: 600px; margin: 40px auto 0;"">En True Classic, nuestra misión es simple <strong>""verse bien y sentirse genial debería ser accesible para todos""</strong>. Es por eso que cada compra realizada se destina a apoyar o donar directamente a veteranos sin hogar, primeros respondedores y/o familias necesitadas.</p>
</div>"
ONLINE_STORE_PAGE,80929882184,handle,es,,,about-us,
ONLINE_STORE_PAGE,81222271048,title,es,,,Giveaway,Sorteo
ONLINE_STORE_PAGE,81222271048,body_html,es,,,"<h1 style=""text-align: center;"">True Classic Social Giveaway 02/04/22 Official Rules</h1>
<p><b>NO PURCHASE OR PAYMENT OF ANY KIND IS NECESSARY TO ENTER OR WIN. A PURCHASE WILL NOT IMPROVE YOUR CHANCES OF WINNING.</b></p>
<p><b>OPEN ONLY TO LEGAL UNITED STATES RESIDENTS WHO RESIDE IN THE FIFTY (50) UNITED STATES AND WASHINGTON, D.C. WHO, AS OF THE TIME OF ENTRY, ARE AT LEAST 18 YEARS OLD.</b></p>
<p><b>VOID WHERE PROHIBITED OR RESTRICTED BY LAW.</b></p>
<p><span style=""font-weight: 400;""> </span> </p>
<ol>
<li><b> Eligibility</b></li>
</ol>
<p style=""padding-left: 30px;""><span style=""font-weight: 400;"">Th</span><span style=""font-weight: 400;"">e </span><b>True Classic Social Giveaway 02/04/22 Official Rules</b><span style=""font-weight: 400;""> (the “</span><b>Sweepstakes</b><span style=""font-weight: 400;"">”) </span><span style=""font-weight: 400;"">is open only to individuals who are (i) eighteen (18) years of age or older at the time of entry and (ii) legal residents of the fifty (50) United States and Washington D.C. Void where prohibited or restricted by law. The following individuals are not eligible to enter or win a prize: employees, contractors, representatives, agents, directors, and officers of True Classic Tees LLC.. (“</span><b>Sponsor</b><span style=""font-weight: 400;"">”), and their respective parent, subsidiary, or affiliated companies, marketing agencies, and any other parties involved in the administration of the Sweepstakes (Sponsor, collectively with the foregoing, the “</span><b>Sweepstakes Parties</b><span style=""font-weight: 400;"">”) and each of the immediate family members of such excluded individuals (i.e</span><i><span style=""font-weight: 400;"">.</span></i><span style=""font-weight: 400;"">, spouses, parents, children, siblings and the “steps” of each) and all persons living in the same household of each. By participating in this Sweepstakes, entrants agree to be bound by these official rules (“</span><b>Official Rules</b><span style=""font-weight: 400;"">”) and by the decisions of the Sponsor which shall be final in all matters relating to the Sweepstakes. Winning a prize is contingent upon fulfilling all requirements set forth herein.  This Sweepstakes is in no way sponsored, endorsed, or administered by Instagram. Instagram is completely released of all liability by each entrant in this Sweepstakes.    </span></p>
<p><span style=""font-weight: 400;""> </span></p>
<ol start=""2"">
<li><b> Sweepstakes Entry Period</b></li>
</ol>
<p style=""padding-left: 30px;""><span style=""font-weight: 400;"">The entry period for the Sweepstakes starts once True Classic Tee’s posts the official Sweepstakes Instagram post on 02/04/22 at 10:00 AM Pacific Time (“</span><b>PT</b><span style=""font-weight: 400;"">”)], and ends on 02/04/22 at 11:59 PM PT (“</span><b>Entry Period</b><span style=""font-weight: 400;"">”). Sponsor’s computer is the official time keeping device for the Sweepstakes.</span></p>
<p><span style=""font-weight: 400;""> </span></p>
<ol start=""3"">
<li><b> How to Enter</b></li>
</ol>
<p style=""padding-left: 30px;""><span style=""font-weight: 400;"">To enter the Sweepstakes, during the Entry Period, log on to your Instagram account, or create a free account at</span><a href=""http://www.instagram.com""> <span style=""font-weight: 400;"">www.instagram.com</span></a><span style=""font-weight: 400;""> if you do not already have one.  Instagram accounts are free. By submitting your information and creating an Instagram account, you agree to the Instagram Terms of Use and Privacy Notice. If you do not agree to such Terms of Use and Privacy Notice, you cannot create an Instagram account, or participate in this Sweepstakes.  Additionally, your account must be set to public.</span></p>
<p style=""padding-left: 30px;""><span style=""font-weight: 400;"">During the Entry Period, True Classic Tee’s will make (1) post in relation to the Sweepstakes on its owned and operated Instagram handle: @trueclassictees (the “</span><b>Post</b><span style=""font-weight: 400;"">”). Once you see the Post, follow the below instructions to perform all steps necessary to complete and submit one (1) entry into the Sweepstakes:  </span></p>
<p style=""padding-left: 30px;""><span style=""font-weight: 400;"">Rules to Enter:</span></p>
<ol>
<ol>
<li><span style=""font-weight: 400;"">Double Tap to like the Post</span></li>
<li><span style=""font-weight: 400;"">Make sure you are following @Trueclassictees </span></li>
<li><span style=""font-weight: 400;"">Tag at least 3 friends in the comments (more tags=more entries)</span></li>
<li><span style=""font-weight: 400;"">For 10 additional entries, share this giveaway in your stories</span></li>
</ol>
</ol>
<p style=""padding-left: 30px;""><span style=""font-weight: 400;"">Compliance with the entry requirements will be determined by Sponsor in its sole discretion.  Submissions that violate these Official Rules will be disqualified from the Sweepstakes.</span></p>
<p style=""padding-left: 30px;""><span style=""font-weight: 400;"">Entrant must be the authorized account holder of the e-mail address registered to the Instagram account used to enter the Sweepstakes.  The “authorized account holder” is defined as the natural person to whom the e-mail address is assigned by an internet service provider, online service provider or other organization (e.g., business, educational institution, etc.) that is responsible for assigning e-mail addresses for the domain associated with the submitted e-mail address.  In the event of a discrepancy between the identity of the authorized account holder, the “winner,” and the entrant, Sponsor reserves the right, in its sole discretion, to determine whether the entry is valid or to declare the entry invalid and select an alternate winner from a random drawing of all remaining eligible entries.</span></p>
<p><span style=""font-weight: 400;""> </span> </p>
<ol start=""4"">
<li><b> Winner Selection and Notification</b></li>
</ol>
<p style=""padding-left: 30px;""><span style=""font-weight: 400;"">On or about 02/06/22, one (1) winner will be randomly selected from among all eligible entries received during the Entry Period.  Sponsor will notify the potential winner via direct message, on or around 02/07/22.  The potential winner may be required to provide identification sufficient to show that he/she is the authorized account holder of the Instagram account, in Sponsor’s sole discretion.  The contact notification will include instructions on how to claim the Prize. If winner is found to be ineligible, or not in compliance with these Official Rules, declines to accept a prize, if Sponsor is unable to contact the winner within twenty-four (24) hours of attempting contact, or in the event that a prize notification is returned undeliverable, the Prize may be forfeited.  The potential winner may be required to furnish proof of identification and sign, complete, and return an Affidavit of Eligibility/Liability Release and, where lawful, a Publicity Release, within three (3) days of attempted notification or the Prize may be forfeited.  In the event that a potential winner is disqualified for any reason, Sponsor reserves the right to award the Prize to an alternate entrant who will also be selected in a random drawing from the remaining eligible entries, if time allows. Sponsor, in its sole discretion and time permitting, will attempt to contact up to three (3) potential winners of a prize in accordance with the above procedure, after which the Prize may go unawarded if it remains unclaimed.</span></p>
<p><span style=""font-weight: 400;""> </span></p>
<ol start=""5"">
<li><b> Prizes and Prize Claims</b></li>
</ol>
<p style=""padding-left: 30px;""><span style=""font-weight: 400;"">One (1) prize is available (the “Prize”).  The Prize consists of:</span></p>
<ul>
<li>   One (1) 3-pack of Classic Tees</li>
<li>   One (1) 3-pack of Boxer Briefs</li>
<li>   One (1) 3-pack of black no show socks</li>
<li>  One (1) 3-pack of All purpose caps</li>
<li>   One (1) Charcoal Black Fleece Zip Hoodie</li>
</ul>
<p style=""padding-left: 30px;""><span style=""font-weight: 400;"">The total approximate retail value (“</span><b>ARV</b><span style=""font-weight: 400;"">”) of the Prize offered in this Sweepstakes is $195.00.</span></p>
<p style=""padding-left: 30px;""><span style=""font-weight: 400;"">The Prize is non-transferable and no prize substitution is permitted, except at the sole discretion of the Sponsor. If a prize or component of the Prize cannot be awarded for any reason, Sponsor reserves the right in its sole discretion to substitute a prize (or any prize component) with one of comparable or greater value.</span></p>
<p><span style=""font-weight: 400;""> </span></p>
<ol start=""6"">
<li><b> Odds of Winning</b></li>
</ol>
<p style=""padding-left: 30px;""><span style=""font-weight: 400;"">Odds of winning depend on number of entries received.</span></p>
<p><b> </b></p>
<ol start=""7"">
<li><b> Publicity</b></li>
</ol>
<p style=""padding-left: 30px;""><span style=""font-weight: 400;"">Except where prohibited by law, by accepting a prize, the winner hereby grants Sponsor and its designees a perpetual, worldwide, royalty-free, non-exclusive and sub-licensable right and license to use, distribute, and publicly display the winner’s name, hometown, and likeness in any way, at any time, in any and all media, including for use in advertising and marketing, without limitation, without any additional approval or consideration.</span></p>
<p><span style=""font-weight: 400;""> </span></p>
<ol start=""8"">
<li><b> Releases and Limitations of Liability</b></li>
</ol>
<p style=""padding-left: 30px;""><span style=""font-weight: 400;"">The Sweepstakes Parties assume no liability and are not responsible for, and by entering the Sweepstakes you hereby waive and release the Sweepstakes Parties from, any actions, claims, damages, losses or injuries of any kind (collectively “Claims”) arising out of or in connection with the Sweepstakes and/or the receipt, use or misuse of any prize, including without limitation, Claims relating to: (i) the malfunction of any computer, telephone, network, satellite, hardware, software or communications line; (ii) unauthorized human intervention; (iii) incorrect, delayed or inaccurate transmission, winner notifications, prize claims or other information or communications relating to the Sweepstakes, or the failure to capture or transmit any such information; (iv) damage to any person’s computer or mobile device; or (v) any errors in these Official Rules, winner notifications or other announcements or communications relating to the Sweepstakes. In the event of any ambiguity or error(s) in these Official Rules, Sponsor reserves the right to clarify or modify these Official Rules however it deems appropriate to correct any such ambiguity or error(s).  If due to an error or for any other reason, more legitimate prize claims are received than the number of prizes stated in these Official Rules, Sponsor reserves the right to award only a single prize from a random drawing of all eligible entries.  In no event will more than the stated number of prizes (i.e., one prize) be awarded.</span></p>
<p><span style=""font-weight: 400;""> </span></p>
<p style=""padding-left: 30px;""><b>LEGAL WARNING: ANY ATTEMPT BY AN INDIVIDUAL, WHETHER OR NOT A PARTICIPANT, TO DELIBERATELY UNDERMINE THE LEGITIMATE OPERATION OF THIS SWEEPSTAKES IS A VIOLATION OF CRIMINAL AND CIVIL LAWS, AND SHOULD SUCH AN ATTEMPT BE MADE, SPONSOR RESERVES THE RIGHT TO SEEK DAMAGES AND PURSUE ALL OTHER REMEDIES AGAINST ANY SUCH INDIVIDUAL TO THE FULLEST EXTENT PERMITTED BY LAW.</b></p>
<p><span style=""font-weight: 400;""> </span></p>
<p style=""padding-left: 30px;""><span style=""font-weight: 400;"">Sponsor may prohibit an entrant from participating in the Sweepstakes or winning the Prize if, in its sole discretion, it determines that said entrant is attempting to undermine the legitimate operation of the Sweepstakes by cheating, deception, or other unfair playing practices (including the use of automated quick entry programs) or intending to annoy, abuse, threaten or harass any other entrants or any Sweepstakes Parties.</span></p>
<p><span style=""font-weight: 400;""> </span></p>
<ol start=""9"">
<li><b> General Conditions</b></li>
</ol>
<p style=""padding-left: 30px;""><span style=""font-weight: 400;"">If the Sweepstakes is not capable of running as planned for any reason, including without limitation, due to a force majeure event or infection by computer virus, bugs, tampering, unauthorized intervention, fraud, technical failures, or any other causes which corrupt or affect the administration, security, fairness, integrity, or proper conduct of the Sweepstakes, Sponsor reserves the right, at its sole discretion, to modify, suspend, or cancel the Sweepstakes. In the event of cancellation, Sponsor reserves the right to select an alternate winner from a random drawing of all remaining non-suspect, eligible entries received as of the time of termination.  </span></p>
<p><b> </b></p>
<ol start=""10"">
<li><b> Governing Law</b></li>
</ol>
<p style=""padding-left: 30px;""><span style=""font-weight: 400;"">All issues and questions concerning the construction, validity, interpretation and enforceability of these Official Rules, the rights and obligations of entrants and winners, and the rights and obligations of the Sponsor in connection with the Sweepstakes, shall be governed by, and construed in accordance with, the laws of State of California, without giving effect to any choice of law or conflict of law rules. Sponsor’s failure to enforce any term of these Official Rules shall not constitute a waiver of that or any other provision. If any provision of these Official Rules is held to be invalid or unenforceable, such provision shall be struck, and the remaining provisions shall be enforced.</span></p>
<p><span style=""font-weight: 400;""> </span></p>
<ol start=""11"">
<li><b> Privacy</b></li>
</ol>
<p style=""padding-left: 30px;""><span style=""font-weight: 400;"">Any personally identifiable information collected during an entrant’s participation in the Sweepstakes will be collected and used by Sponsor and its designees for the administration and fulfillment of the Sweepstakes and as otherwise described in these Official Rules and Sponsor’s privacy policy available at </span><a href=""https://trueclassictees.com/pages/privacy-policy""><span style=""font-weight: 400;"">https://trueclassictees.com/pages/privacy-policy</span></a><span style=""font-weight: 400;"">. The information you provide will only be used as provided in Sponsor’s privacy policy. By entering the Sweepstakes, you grant Sponsor permission to share your email address and any other personally identifiable information with the Sweepstakes Parties for the purpose of administration and prize fulfillment, including use in a publicly available winner’s list.  Any questions, comments, or complaints regarding this Sweepstakes shall be directed to Sponsor and not to Instagram.</span></p>
<p><b> </b></p>
<ol start=""12"">
<li><b> Winner’s List</b></li>
</ol>
<p style=""padding-left: 30px;""><span style=""font-weight: 400;"">For the name of the winner, send an email to Influencers@trueclassictees.com. Requests must be received no later than thirty (30) days after the end of the Entry Period.</span></p>
<p><span style=""font-weight: 400;""> </span></p>
<ol start=""13"">
<li><b> Sponsor</b></li>
</ol>
<p style=""padding-left: 30px;""><span style=""font-weight: 400;"">True Classic Tees LLC.</span></p>
<p style=""padding-left: 30px;""><span style=""font-weight: 400;"">1513 S Victoria Ave, LA CA 90019</span></p>","<h1 style=""text-align: center;"">True Classic Sorteo Social 02/04/22 Reglas Oficiales</h1>
<p><b>NO SE REQUIERE COMPRA O PAGO DE NINGÚN TIPO PARA PARTICIPAR O GANAR. UNA COMPRA NO MEJORARÁ TUS PROBABILIDADES DE GANAR.</b></p>
<p><b>ABIERTO SÓLO A RESIDENTES LEGALES DE LOS ESTADOS UNIDOS QUE RESIDEN EN LOS CINCUENTA (50) ESTADOS DE ESTADOS UNIDOS Y WASHINGTON, D.C. QUE, AL MOMENTO DE LA ENTRADA, TIENEN AL MENOS 18 AÑOS.</b></p>
<p><b>NULO DONDE ESTÉ PROHIBIDO O RESTRINGIDO POR LA LEY.</b></p>
<ol>
<li><b> Elegibilidad</b></li>
</ol>
<p style=""padding-left: 30px;""><b>True Classic Sorteo Social 02/04/22 Reglas Oficiales</b> (el “<b>Sorteo</b>”) está abierto solo a personas que son (i) dieciocho (18) años de edad o mayores en el momento de la entrada y (ii) residentes legales de los cincuenta (50) Estados Unidos y Washington D.C. Nulo donde esté prohibido o restringido por la ley. Los siguientes individuos no son elegibles para participar o ganar un premio: empleados, contratistas, representantes, agentes, directores y funcionarios de True Classic Tees LLC.. (“<b>Patrocinador</b>”), y sus respectivas compañías matrices, subsidiarias o afiliadas, agencias de marketing, y cualquier otra parte involucrada en la administración del Sorteo (el Patrocinador, colectivamente con lo anterior, las “<b>Partes del Sorteo</b>”) y cada uno de los miembros inmediatos de la familia de dichos individuos excluidos (es decir, cónyuges, padres, hijos, hermanos y los “escalones” de cada uno) y todas las personas que viven en el mismo hogar de cada una. Al participar en este Sorteo, los participantes aceptan estar vinculados por estas reglas oficiales (“<b>Reglas Oficiales</b>”) y por las decisiones del Patrocinador que serán definitivas en todos los asuntos relacionados con el Sorteo. Ganar un premio está sujeto al cumplimiento de todos los requisitos establecidos aquí. Este Sorteo no está patrocinado, respaldado ni administrado por Instagram. Instagram está completamente liberado de toda responsabilidad por cada participante en este Sorteo.</p>
<ol start=""2"">
<li><b> Período de Inscripción al Sorteo</b></li>
</ol>
<p style=""padding-left: 30px;"">El período de inscripción para el Sorteo comienza una vez que True Classic Tee's publica la publicación oficial del Sorteo de Instagram el 02/04/22 a las 10:00 a.m. hora del pacífico (“<b>PT</b>”)], y finaliza el 02/04/22 a las 11:59 p.m. PT (“<b>Período de Inscripción</b>""). La computadora del Patrocinador es el dispositivo oficial de tiempo para el Sorteo.</p>
<ol start=""3"">
<li><b> Cómo Participar</b></li>
</ol>
<p style=""padding-left: 30px;"">Para participar en el Sorteo, durante el Período de Inscripción, inicia sesión en tu cuenta de Instagram, o crea una cuenta gratuita en <a href=""http://www.instagram.com""> www.instagram.com </a> si aún no tienes una. Las cuentas de Instagram son gratuitas. Al enviar tu información y crear una cuenta de Instagram, aceptas los Términos de Uso y la Política de Privacidad de Instagram. Si no estás de acuerdo con dichos Términos de Uso y Política de Privacidad, no puedes crear una cuenta de Instagram, ni participar en este Sorteo. Además, tu cuenta debe estar configurada como pública.</p>
<p style=""padding-left: 30px;"">Durante el Período de Inscripción, True Classic Tee's hará (1) publicación en relación al Sorteo en su propia cuenta operada de Instagram: @trueclassictees (la “<b>Publicación</b>""). Una vez que veas la Publicación, sigue las instrucciones a continuación para realizar todos los pasos necesarios para completar y enviar una (1) entrada al Sorteo:</p>
<p style=""padding-left: 30px;"">Reglas para Entrar:</p>
<ol>
<ol>
<li>Da doble clic para darle me gusta a la Publicación</li>
<li>Asegúrate de estar siguiendo a @Trueclassictees</li>
<li>Etiqueta al menos a 3 amigos en los comentarios (más etiquetas=más entradas)</li>
<li>Para 10 entradas adicionales, comparte este sorteo en tus historias.</li>
</ol>
</ol>
<p style=""padding-left: 30px;"">El cumplimiento de los requisitos de entrada será determinado por el Patrocinador a su exclusivo criterio. Las entradas que violen estas Reglas Oficiales serán descalificadas del Sorteo.</p>
<p style=""padding-left: 30px;"">El participante debe ser el titular autorizado de la dirección de correo electrónico registrada en la cuenta de Instagram utilizada para participar en el Sorteo. El “titular autorizado de la cuenta” se define como la persona natural a quien se le asigna la dirección de correo electrónico por un proveedor de servicios de internet, proveedor de servicios en línea u otra organización (por ejemplo, empresa, institución educativa, etc.) que es responsable de asignar direcciones de correo electrónico para el dominio asociado con el correo electrónico enviado. En caso de discrepancia entre la identidad del titular autorizado de la cuenta, el “ganador” y el participante, el Patrocinador se reserva el derecho, a su exclusiva discreción, de determinar si la entrada es válida o de declarar la entrada inválida y seleccionar un ganador alternativo de un sorteo aleatorio de todas las demás entradas elegibles restantes.</p>
<ol start=""4"">
<li><b> Selección del Ganador y Notificación</b></li>
</ol>
<p style=""padding-left: 30px;"">El 02/06/22, un (1) ganador será seleccionado aleatoriamente de entre todas las entradas elegibles recibidas durante el Período de Inscripción. El Patrocinador notificará al posible ganador por mensaje directo, alrededor del 02/07/22. El posible ganador puede estar obligado a proporcionar una identificación suficiente para demostrar que él/ella es el titular autorizado de la cuenta de Instagram, a exclusivo criterio del Patrocinador. La notificación de contacto incluirá instrucciones sobre cómo reclamar el Premio. Si se encuentra que el ganador no es elegible, o no cumple con estas Reglas Oficiales, rechaza aceptar un premio, si el Patrocinador no puede contactar al ganador dentro de las veinticuatro (24) horas de intentar el contacto, o en caso de que una notificación de premio sea devuelta como no entregable, el Premio puede ser renunciado. El posible ganador puede estar obligado a proporcionar prueba de identidad y firmar, completar, y devolver una Declaración de Elegibilidad/Liberación de Responsabilidad y, donde sea legal, una Liberación de Publicidad, dentro de los tres (3) días de la notificación intentada o el Premio puede ser renunciado. En caso de que un posible ganador sea descalificado por cualquier motivo, el Patrocinador se reserva el derecho de otorgar el Premio a un participante alternativo que también será seleccionado en un sorteo aleatorio de las entradas elegibles restantes, si el tiempo lo permite. El Patrocinador, a su exclusivo criterio y si el tiempo lo permite, intentará contactar hasta tres (3) posibles ganadores de un premio de acuerdo con el procedimiento anterior, después de lo cual el Premio puede no ser otorgado si permanece sin reclamar.</p>
<ol start=""5"">
<li><b> Premios y Reclamaciones de Premios</b></li>
</ol>
<p style=""padding-left: 30px;"">Hay un (1) premio disponible (el “Premio”). El Premio consta de:</p>
<ul>
<li>Un (1) paquete de 3 camisetas clásicas</li>
<li>Un (1) paquete de 3 calzoncillos</li>
<li>Un (1) paquete de 3 calcetines negros invisibles</li>
<li>Un (1) paquete de 3 gorras de uso general</li>
<li>Un (1) sudadera con capucha de polar negro carbon</li>
</ul>
<p style=""padding-left: 30px;"">El valor aproximado de venta (“<b>ARV</b>”) total del Premio ofrecido en este Sorteo es de $195.00.</p>
<p style=""padding-left: 30px;"">El Premio no es transferible y no se permite la sustitución de premios, excepto a discreción exclusiva del Patrocinador. Si un premio o componente del Premio no puede ser otorgado por cualquier motivo, el Patrocinador se reserva el derecho a su exclusiva discreción de sustituir un premio (o cualquier componente del premio) con uno de valor comparable o mayor.</p>
<ol start=""6"">
<li><b> Probabilidades de Ganar</b></li>
</ol>
<p style=""padding-left: 30px;"">Las probabilidades de ganar dependen del número de inscripciones recibidas.</p>
<ol start=""7"">
<li><b> Publicidad</b></li>
</ol>
<p style=""padding-left: 30px;"">Excepto donde esté prohibido por la ley, al aceptar un premio, el ganador otorga al Patrocinador y a sus designados un derecho y licencia perpetuos, mundiales, libres de regalías, no exclusivos y sublicenciables para usar, distribuir y hacer pública la la imagen del ganador de cualquier manera, en cualquier momento, en cualquier y todos los medios, incluido para fines de publicidad y marketing, sin limitaciones, sin ninguna aprobación adicional o consideración.</p>
<ol start=""8"">
<li><b> Descargas Responsabilidades y Limitaciones de Responsabilidad</b></li>
</ol>
<p style=""padding-left: 30px;"">Las Partes del Sorteo no asumen ninguna responsabilidad y no son responsables, y al participar en el Sorteo tu renuncias por la presente y liberas a las Partes del Sorteo de cualquier acción, reclamo, daño, pérdida o lesión de cualquier tipo (en conjunto “Reclamaciones”) que surjan de o en conexión con el Sorteo y/o la recepción, uso o mal uso de cualquier premio, incluyendo sin limitación, Reclamaciones relacionadas con: (i) el mal funcionamiento de cualquier computadora, teléfono, red, satélite, hardware, software o línea de comunicaciones; (ii) intervención humana no autorizada; (iii) transmisión incorrecta, retrasada o inexacta, notificaciones de ganadores, reclamaciones de premios u otra información o comunicación relacionada con el Sorteo, o la falla en capturar o transmitir dicha información; (iv) daños al dispositivo de computadora o móvil de cualquier persona; o (v) cualquier error en estas Reglas Oficiales, notificaciones de ganadores u otros anuncios o comunicaciones relacionados con el Sorteo. En caso de cualquier ambigüedad o error(es) en estas Reglas Oficiales, el Patrocinador se reserva el derecho de aclarar o modificar estas Reglas Oficiales de la manera que considere apropiada para corregir dicha ambigüedad o error(es). Si debido a un error o por cualquier otra razón, se reciben más reclamaciones de premios legítimos que el número de premios indicados en estas Reglas Oficiales, el Patrocinador se reserva el derecho de otorgar solo un premio a partir de un sorteo aleatorio de todas las entradas elegibles. En ningún caso se otorgará más del número indicado de premios (es decir, un premio).</p>
<p style=""padding-left: 30px;""><b>ADVERTENCIA LEGAL: CUALQUIER INTENTO POR UN INDIVIDUO, YA SEA O NO UN PARTICIPANTE, DE SOCABAR DELIBERADAMENTE LA OPERACIÓN LEGÍTIMA DE ESTE SORTEO ES UNA VIOLACIÓN DE LAS LEYES PENALES Y CIVILES, Y EN CASO DE QUE SE HAGA TAL INTENTO, EL PATROCINADOR SE RESERVA EL DERECHO DE DEMANDAR DAÑOS Y PERSEGUIR TODOS LOS DEMÁS RECURSOS CONTRA CUALQUIER INDIVIDUO HASTA EL MÁXIMO PERMITIDO POR LA LEY.</b></p>
<p style=""padding-left: 30px;"">El Patrocinador puede prohibir que un participante participe en el Sorteo o gane el Premio si, a su exclusivo criterio, determina que dicho participante está intentando socavar la operación legítima del Sorteo mediante trampas, engaños u otras prácticas de juego desleales (incluido el uso de programas de entrada rápida automáticos) o con la intención de molestar, abusar, amenazar o acosar a cualquier otro participante o a cualquier Parte del Sorteo.</p>
<ol start=""9"">
<li><b> Condiciones Generales</b></li>
</ol>
<p style=""padding-left: 30px;"">Si el Sorteo no puede desarrollarse según lo planeado por cualquier motivo, incluido, sin limitación, debido a un evento de fuerza mayor o infección por virus de computadora, errores, manipulación, intervención no autorizada, fraude, fallas técnicas, o cualquier otro causas que corrompan o afecten la administración, seguridad, equidad, integridad, o la conducta adecuada del Sorteo, el Patrocinador se reserva el derecho, a su exclusiva discreción, de modificar, suspender o cancelar el Sorteo. En caso de cancelación, el Patrocinador se reserva el derecho de seleccionar un ganador alternativo a partir de un sorteo aleatorio de todas las inscripciones no sospechosas, elegibles restantes recibidas al momento de la terminación.</p>
<ol start=""10"">
<li><b> Ley Aplicable</b></li>
</ol>
<p style=""padding-left: 30px;"">Todas las cuestiones y preguntas relacionadas con la construcción, validez, interpretación y aplicabilidad de estas Reglas Oficiales, los derechos y obligaciones de los participantes y ganadores, y los derechos y obligaciones del Patrocinador en relación con el Sorteo, se regirán y se interpretarán de acuerdo con las leyes del estado de California, sin dar efecto a ninguna elección de ley o reglas de conflicto de leyes. La omisión del Patrocinador de hacer cumplir cualquier término de estas Reglas Oficiales no constituirá una renuncia a ese o cualquier otro término. Si alguna disposición de estas Reglas Oficiales se considera inválida o inaplicable, dicha disposición será anulada, y se aplicarán las disposiciones restantes.</p>
<ol start=""11"">
<li><b> Privacidad</b></li>
</ol>
<p style=""padding-left: 30px;"">Cualquier información de identificación personal recolectada durante la participación de un participante en el Sorteo será recogida y utilizada por el Patrocinador y sus designados para la administración y cumplimiento del Sorteo y como se describe de lo contrario en estas Reglas Oficiales y en la política de privacidad del Patrocinador disponible en <a href=""https://trueclassictees.com/pages/privacy-policy"">https://trueclassictees.com/pages/privacy-policy</a>. La información que proporciones solo se utilizará como se proporciona en la política de privacidad del Patrocinador. Al participar en el Sorteo, otorgas al Patrocinador permiso para compartir tu dirección de correo electrónico y cualquier otra información de identificación personal con las Partes del Sorteo para el propósito de administración y cumplimiento de premios, incluido el uso en una lista de ganadores que se hará pública. Cualquier pregunta, comentario o queja sobre este Sorteo debe dirigirse al Patrocinador y no a Instagram.</p>
<ol start=""12"">
<li><b> Lista de Ganadores</b></li>
</ol>
<p style=""padding-left: 30px;"">Para conocer el nombre del ganador, envía un correo electrónico a Influencers@trueclassictees.com. Las solicitudes deben recibirse a más tardar treinta (30) días después del final del Período de Inscripción.</p>
<ol start=""13"">
<li><b> Patrocinador</b></li>
</ol>
<p style=""padding-left: 30px;"">True Classic Tees LLC.</p>
<p style=""padding-left: 30px;"">1513 S Victoria Ave, LA CA 90019</p>"
